order_number,user_email,order_date,order_status,employee_email,payment_method,delivery_method,address,city,country,shipper_name
ORD-32092,lcatbim@outlook.com,2016-04-29 05:49:21,delivered,savannah.guerrero@biomedix.com,PayPal,In-store Pickup,2573 Cypress Ave,Zurich,Switzerland,PharmaShip Solutions
ORD-80422,sfwjszk@yahoo.com,2021-03-28 22:53:35,pending,violet.greene@biomedix.com,PayPal,Express Delivery,477 Maple Ridge Terrace Ave,Naples,Italy,VitalExpress Couriers
ORD-50478,bpfhzyi@outlook.com,2016-10-12 01:33:37,shipped,gabriella.gonzalez@biomedix.com,Credit Card,In-store Pickup,6881 Lakeview Dr,Houston,USA,MedTrans Logistics
ORD-40631,pabxzrb@mail.com,2025-02-02 16:19:56,canceled,nevaeh.tran@biomedix.com,Cash,In-store Pickup,2877 Willow Lane,Nagoya,Japan,PharmaWay Logistics
ORD-79165,rmemcdl@yahoo.com,2015-06-26 07:53:12,delivered,addison.hayes@biomedix.com,Cash,In-store Pickup,4710 Cypress Grove Rd,New York,USA,MediFleet Express
ORD-99615,lqvzonq@gmail.com,2021-05-03 12:28:04,delivered,liam.jimenez@biomedix.com,Bank Transfer,Express Delivery,6178 Riverside St,Tokyo,Japan,PharmaShip Solutions
ORD-51656,kwkilgf@yahoo.com,2014-04-23 16:04:18,shipped,john.fisher@biomedix.com,Cash,Express Delivery,464 Silverbrook Ave,Houston,USA,HealthLink Logistics
ORD-13560,ozwzrci@outlook.com,2012-04-26 00:16:57,shipped,stella.estrada@biomedix.com,Bank Transfer,Express Delivery,4379 Forest Park St,Montreal,Canada,HealthCare Transport
ORD-10800,clxewdk@outlook.com,2025-06-13 20:11:13,canceled,claire.myers@biomedix.com,Bank Transfer,Express Delivery,8401 Rowan Ave,Tokyo,Japan,MediTrans Global
ORD-81810,rixetxa@mail.com,2016-09-17 04:35:49,shipped,elliana.ray@biomedix.com,Bank Transfer,Standard Shipping,7779 Oakwood Dr,Zurich,Switzerland,VitalExpress Couriers
ORD-13523,sxcoibq@gmail.com,2018-02-20 09:54:21,delivered,robert.wilson@biomedix.com,PayPal,Express Delivery,7814 Willow Grove Ave,Amsterdam,Netherlands,HealthLink Couriers
ORD-29920,nogokwv@mail.com,2021-12-13 03:34:49,shipped,connor.ortega@biomedix.com,Cash,In-store Pickup,7191 Maple St,Paris,France,HealthCare Transport
ORD-31655,vcxgdgf@outlook.com,2015-05-07 21:08:50,canceled,leah.phillips@biomedix.com,PayPal,Standard Shipping,9810 Willow Bend Rd,Zurich,Switzerland,MediTrans Global
ORD-80020,bwoodkz@yahoo.com,2022-01-13 22:34:05,canceled,lily.hamilton@biomedix.com,Cash,Express Delivery,4633 Canyon Dr,Toronto,Canada,DHL Express
ORD-55253,rxzsert@outlook.com,2013-10-24 02:43:54,delivered,genesis.thomas@biomedix.com,Cash,Express Delivery,7617 Rose St,Montreal,Canada,PharmaCare Express
ORD-46920,ybsluud@mail.com,2012-09-27 09:19:17,shipped,carter.snyder@biomedix.com,Credit Card,Standard Shipping,4517 Birchwood Dr,Nagoya,Japan,VitalWay Transport
ORD-94661,puiautz@yahoo.com,2020-04-20 08:24:43,delivered,sofia.ellis@biomedix.com,Cash,In-store Pickup,9421 Aspen Grove Rd,New York,USA,BioExpress Logistics
ORD-61781,zfkglgw@yahoo.com,2014-09-01 06:21:02,delivered,aurora.castillo@biomedix.com,PayPal,In-store Pickup,191 Prospect St,Vancouver,Canada,BioWay Couriers
ORD-73240,zihrkou@outlook.com,2021-06-20 19:13:34,delivered,leah.phillips@biomedix.com,Cash,In-store Pickup,6729 Pinecrest Rd,Manchester,UK,BioCare Logistics
ORD-63624,iebysdz@gmail.com,2014-01-22 17:12:47,pending,colton.jimenez@biomedix.com,Bank Transfer,Express Delivery,6072 Granite St,Miami,USA,MediCare Logistics
ORD-48914,gcrmect@gmail.com,2019-12-10 22:49:40,canceled,ryan.bradley@biomedix.com,PayPal,Standard Shipping,7626 Park Ave,Nagoya,Japan,VitalFleet Transport
ORD-56075,yrxujwd@yahoo.com,2018-04-27 14:46:50,delivered,brayden.mcdonald@biomedix.com,Bank Transfer,In-store Pickup,6881 Lakeview Dr,Houston,USA,MedTrans Logistics
ORD-87744,fbnwife@yahoo.com,2022-06-18 03:48:23,delivered,robert.wilson@biomedix.com,Credit Card,Express Delivery,917 Forest Glen St,Naples,Italy,MediTrans Express
ORD-93406,hcnspcz@gmail.com,2017-07-04 19:19:05,canceled,autumn.rios@biomedix.com,Cash,In-store Pickup,413 Aspen Ave,Barcelona,Spain,BioFleet Express
ORD-16571,zkfpvav@gmail.com,2023-04-10 21:03:25,pending,adrian.burnett@biomedix.com,PayPal,Standard Shipping,3932 Larch Rd,Nagoya,Japan,VitalWay Transport
ORD-76935,binrpbu@yahoo.com,2015-08-19 03:33:38,pending,andrew.fisher@biomedix.com,Cash,Express Delivery,7320 Cypress Grove Rd,Naples,Italy,BioQuick Delivery
ORD-18381,ovkscnw@gmail.com,2014-03-26 02:53:20,canceled,matthew.reynolds@biomedix.com,Cash,Express Delivery,6994 Pine Street,Amsterdam,Netherlands,VitalShip Logistics
ORD-88639,ezrbkct@outlook.com,2014-10-01 06:21:00,pending,aurora.warner@biomedix.com,Bank Transfer,Express Delivery,5691 Highland Park Ave,Barcelona,Spain,PharmaLink Transport
ORD-50687,ofhotnq@gmail.com,2023-08-15 23:56:46,shipped,william.padilla@biomedix.com,PayPal,Express Delivery,469 Madison St,Amsterdam,Netherlands,VitalCare Transport
ORD-79843,oldgpvi@outlook.com,2019-05-28 14:17:46,pending,ezra.robertson@biomedix.com,Cash,In-store Pickup,1304 Orchid Ave,Toronto,Canada,GLS
ORD-18294,ayklqlo@yahoo.com,2012-08-20 12:34:33,canceled,parker.gordon@biomedix.com,Bank Transfer,In-store Pickup,8581 Granite St,Munich,Germany,MedTrans Logistics
ORD-30378,vzwabur@yahoo.com,2021-07-14 22:41:30,shipped,aubrey.rice@biomedix.com,Cash,In-store Pickup,5107 Hillcrest Dr,Berlin,Germany,PharmaShip Solutions
ORD-63590,ldafyxq@gmail.com,2019-01-09 10:06:47,pending,lucas.holmes@biomedix.com,PayPal,In-store Pickup,2388 Adams St,New York,USA,TNT
ORD-25289,rrczseu@yahoo.com,2024-08-16 12:50:00,pending,connor.ortega@biomedix.com,Bank Transfer,Express Delivery,7860 Pinecrest Ave,New York,USA,BioQuick Delivery
ORD-33781,vzryrgb@mail.com,2017-03-06 16:48:26,pending,luke.rios@biomedix.com,Credit Card,Express Delivery,6749 Maplewood St,Tokyo,Japan,Vitality Transport
ORD-92312,jupeadq@outlook.com,2012-12-08 19:10:23,pending,addison.hayes@biomedix.com,Bank Transfer,Express Delivery,3309 Cedarwood St,Chicago,USA,BioExpress Delivery
ORD-86980,xbeltgk@gmail.com,2012-09-28 14:57:17,delivered,genesis.giles@biomedix.com,PayPal,In-store Pickup,6787 Pine Knoll Rd,Geneva,Switzerland,BioTrans Logistics
ORD-25441,ohzeirp@gmail.com,2023-06-17 22:21:12,canceled,elena.duncan@biomedix.com,Cash,Standard Shipping,8943 Aspen Ave,Rotterdam,Netherlands,Vitality Transport
ORD-39960,cfxlcee@gmail.com,2020-01-10 16:41:24,pending,brandon.davis@biomedix.com,PayPal,In-store Pickup,4881 Juniper Ave,Miami,USA,BioWay Couriers
ORD-52431,vzaltwa@yahoo.com,2022-05-23 18:18:46,shipped,isaiah.murphy@biomedix.com,Bank Transfer,Express Delivery,8926 Pinecrest Rd,Chicago,USA,MediTrans Express
ORD-95728,nhfzkfv@gmail.com,2022-02-08 20:30:10,delivered,lily.hamilton@biomedix.com,Cash,Standard Shipping,3211 Cherry Ln,Miami,USA,VitalLink Couriers
ORD-83339,faxaneb@yahoo.com,2016-06-09 04:29:28,pending,camila.willis@biomedix.com,Cash,In-store Pickup,511 Birchwood Dr,Lyon,France,PharmaFleet Express
ORD-56300,qqaandb@yahoo.com,2022-10-22 07:03:42,canceled,kennedy.wood@biomedix.com,PayPal,In-store Pickup,5926 Poplar St,Naples,Italy,UPS
ORD-75037,xqzhjry@outlook.com,2025-02-13 20:32:07,shipped,reagan.rose@biomedix.com,Credit Card,In-store Pickup,6994 Maple Ridge Blvd,Rome,Italy,CareShip International
ORD-58139,utrwkmm@gmail.com,2018-01-03 12:27:12,pending,brayden.mcdonald@biomedix.com,Cash,In-store Pickup,3720 Oak Park Ave,Barcelona,Spain,BioCare Logistics
ORD-45725,bkqndzo@gmail.com,2016-07-07 00:26:38,pending,christian.vasquez@biomedix.com,Credit Card,Express Delivery,7617 Rose St,Montreal,Canada,PharmaCare Express
ORD-24746,vvstqkm@gmail.com,2013-01-22 05:50:40,canceled,claire.myers@biomedix.com,PayPal,Standard Shipping,1322 Pinecrest Ave,Rome,Italy,PharmaCare Transport
ORD-87043,wehqurn@yahoo.com,2013-04-22 08:35:06,canceled,quinn.miles@biomedix.com,Bank Transfer,In-store Pickup,8485 Tulip St,Manchester,UK,BioWay Couriers
ORD-50894,wsltzoh@yahoo.com,2013-04-01 04:09:43,shipped,thomas.alvarado@biomedix.com,Credit Card,In-store Pickup,6008 Larch Rd,Hamburg,Germany,BioCare Logistics
ORD-65310,dgokmzw@gmail.com,2013-10-16 18:51:53,pending,ezra.robertson@biomedix.com,Cash,Express Delivery,498 Pine Hill Rd,Lyon,France,VitalExpress Couriers
ORD-36406,mbfeiau@mail.com,2022-02-20 11:35:32,pending,ellie.jimenez@biomedix.com,Credit Card,Express Delivery,7860 Pinecrest Ave,New York,USA,BioQuick Delivery
ORD-28778,jxnqrdg@outlook.com,2022-07-11 10:05:27,shipped,colton.ford@biomedix.com,Cash,Standard Shipping,4633 Canyon Dr,Toronto,Canada,MediTrans Global
ORD-92689,vgkstjb@yahoo.com,2021-03-18 22:44:51,pending,henry.perez@biomedix.com,PayPal,In-store Pickup,6787 Pine Knoll Rd,Geneva,Switzerland,BioTrans Logistics
ORD-28502,tgffsxo@mail.com,2020-04-11 04:36:53,shipped,ryan.stephens@biomedix.com,Cash,Express Delivery,7705 Pleasant St,Houston,USA,BioQuick Delivery
ORD-69369,nhejmvf@outlook.com,2022-05-28 17:49:20,pending,brandon.davis@biomedix.com,PayPal,Standard Shipping,9829 Peony St,Paris,France,UPS
ORD-20510,utrwkmm@gmail.com,2021-02-22 09:35:12,pending,ezra.robertson@biomedix.com,Cash,Standard Shipping,9594 Briar Rose Ave,Naples,Italy,BioWay Couriers
ORD-32614,jcjhdon@yahoo.com,2018-09-25 02:37:28,shipped,stella.estrada@biomedix.com,Bank Transfer,In-store Pickup,6434 Sequoia Ridge Rd,Paris,France,VitalLink Couriers
ORD-14854,bihfvgs@yahoo.com,2016-05-09 05:14:28,pending,parker.wallace@biomedix.com,Bank Transfer,In-store Pickup,800 Rose St,Chicago,USA,PharmaLink Transport
ORD-68496,kompjot@mail.com,2012-06-15 05:53:40,canceled,aaliyah.wright@biomedix.com,Cash,Express Delivery,1143 Chestnut Ave,Munich,Germany,PharmaQuick Delivery
ORD-20703,dfqhujx@yahoo.com,2021-03-18 11:36:52,shipped,ruby.hart@biomedix.com,Bank Transfer,Standard Shipping,1264 Mill Rd,Osaka,Japan,BioQuick Delivery
ORD-86580,amvmhae@mail.com,2016-02-04 13:01:34,pending,carter.snyder@biomedix.com,PayPal,Express Delivery,7617 Rose St,Montreal,Canada,PharmaCare Express
ORD-93165,yojjetr@gmail.com,2015-12-17 02:17:00,pending,thomas.alvarado@biomedix.com,Credit Card,In-store Pickup,2098 Pleasant St,Vancouver,Canada,UPS
ORD-75100,trsnwbc@outlook.com,2014-04-16 23:56:42,delivered,carter.snyder@biomedix.com,PayPal,Standard Shipping,5590 Pine Creek Rd,Montreal,Canada,HealthFleet Couriers
ORD-45652,ckhrybp@yahoo.com,2024-02-25 15:41:45,delivered,brayden.mcdonald@biomedix.com,Bank Transfer,Express Delivery,4163 Pine Hill Rd,Amsterdam,Netherlands,HealthWay Logistics
ORD-56558,lftakrv@gmail.com,2024-11-12 05:04:44,delivered,quinn.miles@biomedix.com,Bank Transfer,In-store Pickup,2914 Basil Ave,Manchester,UK,GLS
ORD-92145,xtrqopa@mail.com,2018-08-29 17:05:48,canceled,ella.johnston@biomedix.com,Bank Transfer,Express Delivery,917 Forest Glen St,Naples,Italy,VitalCare Transport
ORD-69875,dsweknj@gmail.com,2015-09-02 23:36:52,pending,aubrey.rice@biomedix.com,PayPal,Standard Shipping,8943 Aspen Ave,Rotterdam,Netherlands,Vitality Transport
ORD-68580,gqtrsxo@yahoo.com,2020-04-23 22:57:49,delivered,savannah.guerrero@biomedix.com,PayPal,Express Delivery,9594 Briar Rose Ave,Naples,Italy,VitalLink Couriers
ORD-43889,tzusetv@mail.com,2012-10-05 21:19:43,delivered,audrey.hicks@biomedix.com,Credit Card,Express Delivery,1080 Olive St,Barcelona,Spain,UPS
ORD-77941,ooovoql@yahoo.com,2024-05-06 12:10:35,delivered,ezra.robertson@biomedix.com,Bank Transfer,In-store Pickup,6630 Cherry Blossom Dr,Tokyo,Japan,MediFleet Express
ORD-13461,sohjyvk@gmail.com,2014-09-18 02:33:37,delivered,savannah.guerrero@biomedix.com,PayPal,Standard Shipping,4710 Cypress Grove Rd,New York,USA,MediTrans Global
ORD-92155,dvsswfw@gmail.com,2021-04-27 17:07:37,pending,luke.rios@biomedix.com,Cash,Express Delivery,3211 Cherry Ln,Miami,USA,HealthShip Couriers
ORD-22787,pabxzrb@mail.com,2025-02-14 02:59:58,canceled,sofia.ellis@biomedix.com,Cash,Express Delivery,2523 Juniper Ridge Rd,Tokyo,Japan,MediTrans Express
ORD-83062,noqspkk@gmail.com,2024-11-29 15:57:46,canceled,angel.campos@biomedix.com,Credit Card,Standard Shipping,4689 Beechwood Rd,Los Angeles,USA,VitalLink Couriers
ORD-27584,zdksfhe@mail.com,2025-04-12 16:56:39,shipped,adrian.lane@biomedix.com,Credit Card,Express Delivery,8636 Pine Hill St,Geneva,Switzerland,HealthLink Couriers
ORD-14834,nogokwv@mail.com,2021-08-27 14:40:57,shipped,claire.myers@biomedix.com,Credit Card,Express Delivery,1874 Forest Hill Ave,Geneva,Switzerland,VitalFleet Transport
ORD-66057,wifnjkd@gmail.com,2015-06-07 09:48:16,pending,luke.rios@biomedix.com,Bank Transfer,Express Delivery,9829 Peony St,Paris,France,HealthWay Couriers
ORD-69164,lutkoky@gmail.com,2021-11-06 23:02:24,pending,ryan.stephens@biomedix.com,Credit Card,In-store Pickup,9421 Aspen Grove Rd,New York,USA,PharmaLink Transport
ORD-36220,fqtvilb@yahoo.com,2018-03-01 17:23:33,shipped,colton.bryant@biomedix.com,Cash,Express Delivery,9244 Willowdale Ave,Hamburg,Germany,Vitality Transport
ORD-36698,yccxwli@mail.com,2012-07-06 05:49:10,pending,mateo.nelson@biomedix.com,PayPal,Express Delivery,2600 Hemlock St,Toronto,Canada,VitalFleet Transport
ORD-98091,kvruirh@mail.com,2017-09-02 09:41:51,pending,audrey.hicks@biomedix.com,Bank Transfer,In-store Pickup,2563 Cedar Knoll Dr,Rome,Italy,BioTrans Logistics
ORD-31277,pabxzrb@mail.com,2024-02-01 18:10:03,canceled,camila.willis@biomedix.com,PayPal,Standard Shipping,4633 Canyon Dr,Toronto,Canada,MediTrans Global
ORD-55938,iebysdz@gmail.com,2019-01-21 03:06:28,delivered,elliana.greene@biomedix.com,Credit Card,Standard Shipping,9933 Kings Ave,Miami,USA,PharmaWay Logistics
ORD-51215,jeawyry@gmail.com,2013-10-05 14:30:28,pending,morgan.howard@biomedix.com,PayPal,Standard Shipping,6752 Buttercup Rd,Paris,France,VitalExpress Couriers
ORD-10043,xplhobc@mail.com,2017-04-10 17:50:51,canceled,kennedy.wood@biomedix.com,Credit Card,Express Delivery,2098 Pleasant St,Vancouver,Canada,CareShip International
ORD-26074,arkamkv@gmail.com,2023-07-14 14:45:56,pending,ella.johnston@biomedix.com,Cash,In-store Pickup,2550 Cedar Meadow Rd,Montreal,Canada,HealthWay Express
ORD-63054,fucihhz@gmail.com,2025-10-19 13:20:47,delivered,ruby.hart@biomedix.com,PayPal,Express Delivery,2098 Pleasant St,Vancouver,Canada,CareShip International
ORD-54745,qsygkvv@mail.com,2012-07-09 02:01:45,delivered,aaliyah.wright@biomedix.com,Credit Card,Express Delivery,6214 Cedar Ridge Rd,Los Angeles,USA,BioFleet Express
ORD-62862,tzrftqc@outlook.com,2015-08-22 17:18:28,shipped,william.padilla@biomedix.com,Credit Card,In-store Pickup,2550 Cedar Meadow Rd,Montreal,Canada,HealthWay Express
ORD-32884,lxogysg@outlook.com,2020-07-12 01:19:50,pending,thomas.cohen@biomedix.com,Bank Transfer,Standard Shipping,5128 Oakwood Dr,Hamburg,Germany,DPD
ORD-20333,ovjcydw@yahoo.com,2023-02-18 19:01:51,delivered,autumn.rios@biomedix.com,Bank Transfer,Express Delivery,469 Madison St,Amsterdam,Netherlands,VitalCare Transport
ORD-47713,sdxanyp@mail.com,2020-05-25 12:38:13,delivered,dominic.reilly@biomedix.com,Cash,Standard Shipping,6256 Cedar Point Rd,Geneva,Switzerland,HealthWay Express
ORD-57586,iosmdyg@outlook.com,2021-07-05 18:45:17,canceled,alex.flores@biomedix.com,PayPal,Standard Shipping,4983 Riverside St,Zurich,Switzerland,DHL Express
ORD-13146,khmkxuh@outlook.com,2020-06-17 16:19:00,canceled,colton.bryant@biomedix.com,Cash,Standard Shipping,645 Forest Ridge St,Amsterdam,Netherlands,PharmaFleet Express
ORD-94024,htxloof@yahoo.com,2014-07-20 11:28:47,shipped,thomas.alvarado@biomedix.com,PayPal,Express Delivery,2600 Hemlock St,Toronto,Canada,VitalFleet Transport
ORD-17339,xjkpsus@outlook.com,2016-02-02 13:25:40,shipped,sofia.ellis@biomedix.com,Cash,In-store Pickup,1141 Spruce Ridge Ave,Zurich,Switzerland,VitalWay Transport
ORD-50739,jwtbodq@mail.com,2019-09-03 15:45:58,shipped,alex.flores@biomedix.com,Credit Card,Standard Shipping,690 Highview St,Osaka,Japan,Vitality Transport
ORD-35368,wifnjkd@gmail.com,2014-04-16 03:49:40,shipped,eleanor.rice@biomedix.com,Cash,In-store Pickup,68 Juniper Ridge Rd,Hamburg,Germany,LifeLine Logistics
ORD-55768,vvstqkm@gmail.com,2014-08-29 14:43:46,delivered,christian.vasquez@biomedix.com,Cash,Express Delivery,209 Fir Valley Rd,Madrid,Spain,DHL Express
ORD-52090,xttygfq@mail.com,2021-08-10 15:48:46,delivered,matthew.reynolds@biomedix.com,PayPal,In-store Pickup,7814 Willow Grove Ave,Amsterdam,Netherlands,BioWay Couriers
ORD-12520,zciqniu@mail.com,2025-11-21 06:46:13,pending,ellie.jimenez@biomedix.com,Cash,Express Delivery,917 Forest Glen St,Naples,Italy,MediTrans Express
ORD-91047,dfqhujx@yahoo.com,2023-06-18 01:06:29,shipped,easton.alvarado@biomedix.com,PayPal,In-store Pickup,2573 Cypress Ave,Zurich,Switzerland,PharmaShip Solutions
ORD-76717,eyrvene@outlook.com,2025-06-19 17:38:54,pending,lily.hamilton@biomedix.com,Credit Card,In-store Pickup,9519 Willow Rd,Munich,Germany,BioExpress Delivery
ORD-34845,trsnwbc@outlook.com,2014-04-06 15:22:45,shipped,ezra.fulton@biomedix.com,Cash,Express Delivery,672 Willowbrook Rd,Rotterdam,Netherlands,HealthCare Transport
ORD-47418,ubnejof@outlook.com,2016-07-18 12:27:48,shipped,alex.flores@biomedix.com,PayPal,Standard Shipping,8738 Canyon View Rd,Manchester,UK,BioCare Logistics
ORD-46000,fbnwife@yahoo.com,2014-08-02 05:14:00,delivered,connor.ortega@biomedix.com,Bank Transfer,In-store Pickup,7191 Maple St,Paris,France,HealthCare Transport
ORD-37697,fyfaeyw@gmail.com,2013-01-08 16:04:20,canceled,aubrey.rice@biomedix.com,Bank Transfer,Standard Shipping,5585 Washington Ave,Berlin,Germany,PharmaShip Solutions
ORD-88465,rnbeiwz@mail.com,2016-11-02 05:31:55,canceled,grace.hoffman@biomedix.com,Cash,Express Delivery,6891 Willow Crest Ave,Madrid,Spain,PharmaQuick Delivery
ORD-36574,zzudnbe@mail.com,2021-12-26 10:22:57,pending,natalie.arnold@biomedix.com,Bank Transfer,Standard Shipping,6522 Cedar Meadow Rd,Geneva,Switzerland,MediQuick Logistics
ORD-23898,ghrgfav@outlook.com,2023-02-04 19:57:05,shipped,natalie.hunter@biomedix.com,Cash,Express Delivery,8033 Hawthorn St,Chicago,USA,VitalExpress Couriers
ORD-61915,hcizlbj@gmail.com,2017-09-09 06:01:52,delivered,daniel.jordan@biomedix.com,Cash,In-store Pickup,8926 Pinecrest Rd,Chicago,USA,BioExpress Logistics
ORD-96318,qasrspn@outlook.com,2018-03-01 18:55:53,shipped,nora.cooley@biomedix.com,PayPal,Express Delivery,469 Madison St,Amsterdam,Netherlands,VitalCare Transport
ORD-78219,ghxlhhu@outlook.com,2019-11-07 10:41:40,delivered,ella.johnston@biomedix.com,Credit Card,In-store Pickup,8926 Pinecrest Rd,Chicago,USA,BioExpress Logistics
ORD-61106,fucihhz@gmail.com,2019-04-30 11:59:05,pending,mila.turner@biomedix.com,PayPal,Express Delivery,9468 Pine Hill Rd,Manchester,UK,PharmaLink Transport
ORD-43083,uzasupl@mail.com,2022-07-01 07:52:32,shipped,william.ross@biomedix.com,Credit Card,Standard Shipping,1174 Sequoia Ridge Rd,Lyon,France,HealthWay Couriers
ORD-27821,pihpaml@yahoo.com,2014-12-12 09:03:28,pending,isaiah.murphy@biomedix.com,Credit Card,Standard Shipping,7584 Willow Edge Ave,Rome,Italy,BioExpress Delivery
ORD-14465,vlbfdhl@gmail.com,2013-02-28 22:08:01,pending,connor.ortega@biomedix.com,Bank Transfer,Express Delivery,4379 Forest Park St,Montreal,Canada,HealthCare Transport
ORD-70726,yktucly@mail.com,2014-12-27 20:24:37,shipped,angel.campos@biomedix.com,Credit Card,Express Delivery,2136 Locust St,Zurich,Switzerland,HealthCare Transport
ORD-80117,dgokmzw@gmail.com,2023-11-28 11:22:09,shipped,robert.west@biomedix.com,PayPal,Standard Shipping,8653 Mint St,Paris,France,DHL Express
ORD-83903,trfnqjx@outlook.com,2018-02-05 23:58:52,pending,jeremiah.rose@biomedix.com,Credit Card,Express Delivery,9933 Kings Ave,Miami,USA,VitalExpress Couriers
ORD-37560,xnnthgs@gmail.com,2014-05-17 19:21:23,delivered,reagan.rose@biomedix.com,PayPal,Express Delivery,7663 Pine Ridge St,Hamburg,Germany,BioWay Couriers
ORD-46678,dkjqkqn@gmail.com,2019-12-18 06:29:13,canceled,john.fisher@biomedix.com,Credit Card,Standard Shipping,4980 Maple Ridge Dr,Nagoya,Japan,LifeLine Couriers
ORD-68167,loeekwp@yahoo.com,2017-07-26 07:12:27,shipped,luke.rios@biomedix.com,PayPal,Standard Shipping,9244 Willowdale Ave,Hamburg,Germany,MediFleet Logistics
ORD-66494,riavfmx@mail.com,2015-10-15 14:14:59,delivered,colton.duncan@biomedix.com,Credit Card,Standard Shipping,3413 Cypress Grove Rd,Geneva,Switzerland,VitalFleet Transport
ORD-38382,xfvxevg@gmail.com,2025-05-24 04:11:12,pending,colton.jimenez@biomedix.com,Bank Transfer,In-store Pickup,8477 Forest Edge Ave,Lyon,France,HealthWay Express
ORD-61532,pkmankw@outlook.com,2016-12-08 07:57:05,canceled,reagan.rose@biomedix.com,Cash,Standard Shipping,4710 Cypress Grove Rd,New York,USA,VitalShip Logistics
ORD-33228,dsweknj@gmail.com,2013-01-10 00:21:08,canceled,savannah.guerrero@biomedix.com,Credit Card,Express Delivery,8636 Pine Hill St,Geneva,Switzerland,HealthLink Couriers
ORD-75590,kcgviub@yahoo.com,2024-04-14 11:51:20,pending,genesis.giles@biomedix.com,PayPal,Express Delivery,9594 Briar Rose Ave,Naples,Italy,VitalLink Couriers
ORD-73391,zfeohqt@outlook.com,2024-03-04 14:12:19,canceled,william.ross@biomedix.com,Credit Card,In-store Pickup,4718 Vista Ave,Barcelona,Spain,HealthShip Couriers
ORD-47968,ulohrev@outlook.com,2012-10-01 05:43:33,pending,william.ross@biomedix.com,Credit Card,Express Delivery,477 Maple Ridge Terrace Ave,Naples,Italy,VitalExpress Couriers
ORD-68966,rowaqua@yahoo.com,2019-10-16 23:57:44,canceled,thomas.cohen@biomedix.com,Cash,Standard Shipping,9810 Willow Bend Rd,Zurich,Switzerland,MediTrans Global
ORD-60922,ximdvyj@outlook.com,2024-12-23 12:33:54,delivered,john.fisher@biomedix.com,Credit Card,Express Delivery,5557 Beech Rd,Rotterdam,Netherlands,BioFleet Express
